what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425862654601
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425862727895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425862728206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425862730180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425862785918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425862787498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425862789622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425863496943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425863536919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425863538515
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425863539224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425863539503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425863541475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425863544030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425863544166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425863544181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425864342276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425864825022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425864826409
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425864828742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425864829018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425864830989
