what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425680972474
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425680973310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425680973594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425680974494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681059075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681060351
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425681061787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681062072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681063034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681132562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681133810
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425681138947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681139253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681140219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681192076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681193353
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425681194226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681194559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681195517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681257502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681258795
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425681260039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681260339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681261325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681649686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681651289
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425681652891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681653222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681654257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681669200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681670429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681690269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681691608
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1425681693440
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425681736618
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425681738309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681859993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681861221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681915599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681916889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681927213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681928505
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425681929576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681929885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425681930913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1425682763808
