what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453654956156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453654956174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453654956332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453654956334
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453655013020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1453655054606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453655060626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453655159753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453655168433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453655171291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453655188117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453655189319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453655956407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453655958614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453656061804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453656062838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453656077845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453656078113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453656078411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453656078793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453656079794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453656306293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453656307498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656455532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656456881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656460704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656460905
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453656475816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656476158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656476686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656596847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656598130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656599250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656599433
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453656601001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656601324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656601891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656613214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656614562
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453656615639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656615944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656616500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656756529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453656756703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453656906265
