what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425847875720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425847882220
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425847884473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425847895628
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425847907102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425847919199
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425847920314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425847926308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848045350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848046782
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425848051011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848051328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848051857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848073673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848076093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848077983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848190017
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425848191986
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425848375117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848375384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848375914
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425848379757
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425848381047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848381336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848385601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425848404790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425849666676
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425849666724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425849691059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425849700268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425849892495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425849893173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425849894094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850198036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850199449
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425850201754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850202031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850202189
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425850206093
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425850207290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850207568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850207742
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425850217704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850217992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850222271
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425850238389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850253156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850254595
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425850255406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850255735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850260010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850355620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850357045
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425850359498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850359772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850364074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850458498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850664124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425850878751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425852008315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1425852051556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425852155994
