what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425600367049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600399395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600400741
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425600402434
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425600406384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600406706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600407353
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425600439447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600492934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600494190
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425600496013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600496321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600496900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425600522363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425600527897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600530483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600531741
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425600532835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600533152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600533704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600577193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600578670
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425600580201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600580482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600581054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600594075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600595347
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425600606431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600606737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600607275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1425600712957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600724536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600725790
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425600727041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600727388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600727939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1425600741185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1425600741545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1425600742401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600749626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600750871
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425600753278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600753577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600754120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600830123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425600831362
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425600832841
